,text,class
7039,Don't waste money on any other bouncy chair...I bought 2 second hand other chairs that were useless.  My twin boys and I survived the first year with the help of these chairs. <br />I also bought 2 swings which were a waste of money because my boys would only stay in them 5 minutes..,X_test
7040,"I love black tea, I often drink Earl Grey as my go-to choice.  I'd call myself a fairly 'advanced' tea drinker, and I like some of the other teas that Tao of Tea makes, such as their Black Dragon Oolong.  However, I didn't really like this tea.  I find the rose flavor to be WAY too strong.  I'd prefer something with a hint of rose in a black tea flavor, but this tastes like eating a whole flower out of the garden.  I find myself thinning it out with some English Breakfast tea to make it palatable.",X_test
7041,"I've been using this in my soups, but I'm not absolutely sure if I like the flavor or not. I'm thinking about trying another brand when I have this used up.",X_test
7042,"This bag it's great for booster seat(backless) and you can fix a few more stuff inside , it's great to hang on a hook in the stroller. Love it",X_test
7043,This is among my favorite flavored coffees.  It has no bitterness and is really nice when you want just a little something extra after plain coffee.,X_test
7044,"The difference is the peanut butter is very smooth with speckles of Butterfinger crunch within. Surprisingly delicious and for me, better than Butterfinger themselves due to the thicker coating of chocolate embracement. Their unique squarish, sleek low profile, gives a unique twist to original Reese's, yet smarter design as less damaging potential foreseen.  If you enjoy Butterfinger then I can't see how not being impressed by texture, flavor, and modern shape these tasty treats confirm. Funny to say, the peanut butter has a reddish-orangish tint to it, maintaining the retro patented candy bar of layered orange crunch stored within. Enjoy!",X_test
7045,I really like these sheets. They fit our crib well and are a great value for the price,X_test
7046,"I received these from my wish list as a gift. If you are just getting plastic cups for the kids they are fine. If you are expecting them to be spill proof, you are out of luck. They leak horribly!",X_test
7047,I ordered this coffee even though I had a bad experience with a different brand of the blue mountain coffee.  This stuff was great.  Very aromatic and flavorful.  Well worth the expense.  I will look for another special so that I can justify another purchase of this brand.,X_test
7048,I can tell a significant difference in the acid level of the coffee. Wonderful flavor and my husband has really noticed a difference in the affect it has on his acid reflux.,X_test
7049,"We eat so much farro getting those small bags at the store gets annoying. This one will last us a good while without reducing the quality. It took next to no time to get it and has saved us a little money from buying it at the store when we can find it (being in GA it can be hard to find at times). If you don't eat it frequently it will last you a long time; like forever,  just be sure to store it well and keep it dry. We will buy this again for sure!",X_test
7050,"I don't typically review products, unless I feel it is absolutely worth-while. This stroller has been an awesome investment. We live on a gravel driveway and have a large yard. This stroller handles the bumps and inconsistencies of such terrain without a problem. The option to place the car seat safely onto the stroller is great, especially for not disturbing a sleeping baby after a car ride. It handles great wherever. So whether you are hitting up the mall, walking paths, or just bumming around the yard with your little one, this stroller has it all.<br /><br />Pros:<br />Car seat attachment option for little babies. Grows with the child!<br />Large, rubber tires for a comfy ride on all surfaces.<br />Cup holders for baby and mom and dad!<br />Basket below for shopping bags, diaper bag, toys, etc.<br />Ergonomic handle on car seat.<br /><br />Cons:<br />A bit large when folded down. We have to get creative getting it to fit into our one smaller car.",X_test
7051,I like to try different foods on my family and this was another one of those things that they didn't care for. I thought it was OK but probably won't purchase again since my family didn't like it.,X_test
7052,I received this at my baby shower and it is one of the best gifts I received.  Highly recommended for new moms like me who struggled through learning how to nurse.  This was a lifesaver because it makes nursing so much easier.  I used it consistently every time I nursed for the first three months. I also had a boppy pillow but it doesn't compare at all to using this product.  This is truly a new nursing mom's best friend!,X_test
7053,This deserves a 4 1/2 star rating but 5 is okay. This is easy and quick to make. I would have liked a stronger cheese flavor but I corrected that after getting the potatoes crisp. It might even be an advantage for those who prefer a milder flavor.<br /><br />I plan on buying more.,X_test
7054,Great for cooking.  Love it at the holidays and just as hot cereal.  Special treat for gluten sensitive  folks or folks who enjoy wholesome goodness.,X_test
7055,This is a perfect baby gift. It's a classic. Pair this with a tether strap to stroller or jumper and it wont get lost.,X_test
7056,"The tuna has a good flavor and has no fishy smell. It is quite firm and as is the case with most albacore that is packed in water, it is somewhat dry, but that makes it perfect for the addition of mayonnaise for tuna salad or in a tuna casserole.  The difference between this and other canned albacore is that this has tuna oil added to increase the omega-3 content. As tuna already has omega-3 fatty acids in it, I don't know how necessary it is for more to be added.<br /><br />All I know is this tuna passed the most important test - it tastes really good.",X_test
7057,I have always enjoyed this item and i have never had any problems with delivery  or content and i shall be ordering again and the item arrived  before its time,X_test
7058,"This is an excellent mat. It's easy to clean, it's thick enough to protect the baby from contact with the coldness of hardwood floor and impact from falls yet very light weight, which helps Mom to move it around easily.<br /><br />I had also purchased the genius bear playmat, which is heavier than this one, covers a smaller area and it doesn't offer the same thermal comfort that MyLine baby playmat offers. MyLine playmat also had no smell since day one and after cleaning with wipes, it was ready for play time. The [[ASIN:B0063D6N7C Baby Care Play Mat - Genius Bear (Large)]] had to be put outside the house for 3 days for the strong smell go away.<br /><br />We liked so much the  [[ASIN:B0099XV1S4 MyLine Baby PlayMat-Yellow-Extra Thick]], that we ended up buying another one to keep a larger play are for our crawling baby.",X_test
7059,this was supposed to be a gift and it arrived all messed up.  The bow was ripped and the chocolate wrappers were wrinkle.,X_test
7060,"I guess I didn't read the dimensions, but for $30 I expected it to at least be bigger than my hand. The baby thinks it's interesting, but not enough to spend the money on... a waste! And it took forever to receive it which only added to the disappointment.",X_test
7061,"We love deep-bodied strong coffee, such as Green Mtn Double Black Diamond. Our taste test of Jet Fuel left us unsatisfied, as it had an unusual bitter taste.  The large box of K Cups is now our back-up stock when we run out of Double Black.",X_test
7062,I like having this for breakfast and its a nice tasty filling cup to start my day with. Recommend highly!,X_test
7063,"This is the best travel system out there!  As for the grocery cart situation, you aren't supposed to be putting ANY carriers in the top of carts due to it being unsafe!  (whether it clicks in or not)  This stroller is lightweight, has adjustable handles and great storage room under the stroller.  The carrier base has levels built in so that you can properly install it into your car!  It also has a compartment in the middle that can store things that you may need quickly, and also keep the owners manual safe. <br /> <br />This stroller is SO easy to fold up, with just one hand and foot! I can hold my son in the other hand while I do it-if needed!  That was a big selling point on my part-besides the adjustable handles. <br /> <br />I love how you can put the leg rest all the way up, and recline the back all the way down to make this stroller like a carriage so that my baby can go on a \\""stroll\\"" around the neighborhood comfy in just the stroller part, instead of having to be in the carrier.  And he can easily fall asleep and I feel safe leaving him in it to finish his nap in the house, when we get back.   <br /> <br />You definitely MUST at least check this travel system out before deciding on one for yourself.  You won't be sorry!",X_test
7064,"This is a great safety gate. We live on a 55mph road with a nice big driveway, and now I feel a lot safer letting my son ride his bike in the driveway. The retracting feature is brilliant. The gate closes up very neatly when not in use. The poles fit into two PVC pipes that are placed in the ground, which makes the gate easily set up and taken down. It sags a little in the middle, because our driveway is fairly wide, but it gets the job done. Perfect for anyone with kids.",X_test
7065,I am not a coffee conneseiur but enjoy the Senseo pods and love my senseo maker!,X_test
7066,Tag was not centered on product. I have to find the center of wrap every time I want to use it.,X_test
7067,My daughter loves these meals and it makes dinner super easy in a short time period. Very helpful for parents.,X_test
7068,"Not quite as good &#34;as Mother used to make&#34; but almost, and a HECK of a lot easier to make.<br /><br />1/2 cup of water and this mix, stir, place on pan and bake! Highly recommended if you like the crusty-on-the-outside-and-light-&-fluffy-on-the-inside type of biscuits.",X_test
7069,"It works, but no on new borns with small noses.<br /><br />And it literally is a biological hazard, you could give your kids new sickness just as easily as they could you.<br /><br />The blue things work better, soak them in warm water at the sink and the tips soften up.  Get a bulk quantity of them because they are also a biological hazard.  I use one per cold/sickness as long as it isn't longer than a few days.",X_test
7070,"my biggest concern its the toy bar it easily comes off,  and its very heavy. i contacted  the company  but they were  no help.....unhappy buyer",X_test
7071,Cute and great idea. I wanted something small and unique to hang the dog's collar and leash. The product came scratched and I tried cover it with a marker. Didn't work well. I should have returned it.,X_test
7072,"I purchased these because my 10month old was chewing on her crib. When i purchased them theimage of the crib in the picture looked almost identical to ours however, it wasn't and they did not fit. The build quality and looked to be nice if they fit your crib rails and the Velcro is super strong. I have returned them and will be ordering the larger XL version.",X_test
7073,"Never had goji berries before, so not much to compare to.  But, I love these wonderful little treats.",X_test
7074,"We love golean crunch: healthy (relatively), crunchy, delicious.  And I love getting it with the subscription plan:  I get 6 boxes at a time, never have to run around looking to find it on sale.",X_test
7075,"Great flavor,Great price. Not as good as the Kenya Estate.I used to buy the big boxes from Costco but no more. for the price and the flavor it is a good cup of joe!",X_test
7076,This pillow is great.  My 15 month old has developed a recent love of pillows so I figured it was time for his very own in his crib.  I love that this is organic cotton -- both the filling and the cover.  I can rest assured knowing he isn't inhaling pesticide-ridden cotton as he sleeps.,X_test
7077,"Bold, great tasting.  Love the single up concept for coffee.  Senseo Coffee Machine makes great coffee and it is so simple!",X_test
7078,Love them! All the Just Tomatoes products are great and tasty - a wonderful snack and so much better than chips!  Amazon does a great job delivering them to my door quickly and without crushing the products!,X_test
7079,"This was a gift for my newest grandson many miles away.  When I saw his reaction via emal, it was priceless.  He smiled so big and got so excited.  The contrasting colors are very stimulating.",X_test
7080,"For all chocoholics out there, this is special! I received a tin of these little circle chocolates, and found them to be absolutely choco-marvelous! I couldn't believe that I could find these dainty morsels on Amazon.com. That's a double WOW! This chocolate comes in pretty tins; easy to put into a pocket or a purse. The chocolate morsels are wonderful to the taste and make a terrific gift. If you love chocolate, as I do, this is a must.",X_test
7081,Way too pricy. I should have purchased something more reasonable. No proof that more bitter might be better.,X_test
7082,"LOVE this! Subtle, Refreshing, and Easy! Last reviewer complained that it loses the &#34;Lemonade taste when added to 16.9. oz. H2O; NOT my experience. Perhaps that person likes the pervasive taste/flavor of 'sugary' drinks. Many sugarless powdered drinks are like cool-aid for grown-ups. This is SO much better to the palette! It's subtle and actually refreshing! Personally, I use the &#34;16.9 oz. H2O&#34; as a guide, not a prescription that MUST be followed. I simply add approximately 16.0-16.5 oz. H2O and it's just right. I love that I can keep track of whether or not I'm getting my MDR (minimum daily requirements) of H2O with these packets. As long as I drink at least 4/day, I'm good! As far as the subtle taste goes, it reminds me of 'Lemon flavored Water&#34;, not something like soda pop. As an adult, I PREFER that anyway, especially as I drink a minimum of 64 oz. (8 glasses/4 packets) every day.",X_test
7083,"I have to say that for the price, this cannot be beat!  It's pretty much an exact copy of the $45+ rug bag, though the cloth itself is a slightly lesser quality.  But to have something for the kids to put their toys/legos in to take camping...this is perfect.  The shipping takes a bit longer than the 2-day amazon prime but I was not in a hurry to receive it so that didn't affect my review (I think I received it within 2 weeks of the order date).<br /><br />We've taken it on 3 vacations and it is holding up really well.  Kids love it and it really does save so much time and hassle.",X_test
7084,"I'm only a little embarrassed to be writing a review titled 'love this diaper.'    I recently purchased several different cloth diaper options to decide which ones I would use to size-up my 3 month old who is too big for the littlest diapers that we still have. In addition to this diaper, I bought a Thirsties Duo Wrap Snap cover, a  Thirsties Duo diaper, a couple wool pants, some Osocozy prefolds a BumGenius 4.0 and a Fuzzibunz One size. We had used Fuzzibunz perfect size small, Thirsties fitteds and covers and Kissaluvs size 0 for the newborn to first couple months stage. I ultimately decided on the Thirsties Fab Fitteds and the BumGenius as well as some prefolds to keep cost down.     These diapers, right out of the package, are super soft. They have nice soft elastic in the back and an extra snap in front for overlapping (for the tiniest little babes) at the waist as well as an adjustable rise. What I didn't quite understand before purchasing, was that these diapers have a pocket (in addition to the cotton/micro fleece pad that's sewn in) with an opening in the front and the back. This allows you to put a doubler in there for night time/ heavy wetters. My 3 month old little guy (about 12.5 lbs and 24.5 inches--long and lean) wears these on the highest rise and the tightest waist setting (without using the overlapping snap). We have already seen some seriously heinous overnight diapers with these and yet, no leaks. As another reviewer stated, it's not even wet all the way through in the morning! This diaper, paired with the Thirsties Duo cover is a great little system. It's a little on the pricey side, though, so hopefully the two sizes will take us to potty training.    I do think, as some others have stated that these may run a bit small. I don't see them taking my little guy all the way to 18 lbs on the size 1. He generally grows out of the rise before the waist. I like them so well, though, that I'll size up early if need be.    As a side note, everything I'veever purchased from Thirsties comes in a compostable package and is made in the USA. I consider these to be great added benefits!    UPDATE 9/20/2011  My son is now 16 lbs and is just about totally out of the size 1. We bought a few size 2 a few weeks ago so that we could use them at night--at 15 lbs I could no longer add a doubler and still get the waist on the size 1 to fit snugly. The size 2 are quite large but we immediately started him at the middle rise setting rather than the lowest. We now use the size two with a Thirsties hemp insert and a size 2 Thirsties cover for nights. We rarely have a leak--that usually only happens if I don't have a clean Thirsties cover and have to use one of our back-up Flips covers. He now completely soaks through the diaper and yet no leaks! I still really like this diaper but I don't see it lasting us through potty training. We only have enough of these to use at night because they're so pricey. We still mostly use BumGenius and prefolds during the day.",X_test
7085,"This sauce is  not only great for leftover  beef but pork as well.  Fantastic for the slow cooker too, the meat will be tender.",X_test
7086,"Blows all other drinks like this out of the water, ensure etc. My wife has crohns and this has been an amazing product for her. She has many strong food allergies/sensitivities and orgain has always agreed with her.<br /> And everyone else in the family has ended up drinking it as well as its a real nice replacement meal on the go. I cannot praise this product highly enough. We've been drinking this for around 3 years now and there have been some bumps in the road as they've developed the product but the company has always been very easy to talk with and Orgain always ends up being superb.All flavors are fine and actually taste good to our kids as well but we tend to prefer the vanilla.<br />Highly recommended.",X_test
7087,"The mix is very good, but it makes such a large batch.  I didn't pay  close enough attention to the package size and thought it would just be a 'cup of soup' size.  I is very good soup and easy to 'doctor up' with chicken or turkey too.",X_test
7088,"Quality is great.  I'm still figuring out the best recipes with this, but I'm getting there.",X_test
7089,"Absolutely love this. I have twins and it makes my life some much easier. I actually love it so much I have one upstairs and one downstairs. It also saves money by measuring the exact amount needed. (Really on the formula package it says one unpacked scoop, how do you do that)You choose the setting based on brand and type of formula. Great for night feedings when you are &#34;sleep walking&#34; for lack of sleep and just have to push one button. I have seen some not so good reviews but with regular cleaning and following the directions I have had no problems.",X_test
7090,The little washcloth loops pulled out as soon as I removed the tape they were packaged in. I don't expect these to last very long. Boo.,X_test
7091,"This is one of the best solutions ever for dining out with a toddler. It keeps our hands free - no more having to hold plates down while the littlest one eats.<br /><br />The only negative for us is that you have to take off four separate strips to place it...and hope your kid doesn't stop you in the process. Once you pull it up, it won't really stick well again...and the process can be a little consumer.<br /><br />Our youngest kiddo loves the pictures on it too!",X_test
7092,I was really looking forward to getting this seat as my son loves Sponge Bob Square Pants and I needed something to protect his car seat that would make cleaning it daily an easier task.  This cover may work for some car seats but it did not work for mine.  It would not stay covering the seat but rather fell off and annoyed my son (and us).  We ended up donating this seat cover after a week.,X_test
7093,"I like VERY VERY spicy food and most chili flakes just don't cut it. D&A has clearly used very spicy peppers, and the grinder makes it so that you don't notice the seeds and flakes in most food you put this in. Just be careful because most people find this to be significantly more spicy than any red chili flakes they've ever had.",X_test
7094,"I use this inside of my hard plastic tub for baby. It helps to keep her warm and from slipping. I don't know why they don't just include something like this with all hard tubs. It has kindof a wierd smell but I've only used once so far, and I think that will decrease with a few uses. I just wring out to dry after each use.",X_test
7095,I bought this pasta making crafts with my kids.  We ended up dedicating one box for crafts and the other boxes we ate.  The kids enjoyed the different shape.,X_test
7096,"These sucks!!!  I don't usually like to give reviews but this one is a no buy.  It's not kid friendly as my 5 yr old can't open it by himself.  Every time he needs a sip of water I need to be around. After just a few months of using this, my 20 months old just accidentally drop it on the floor and it cracked.  Keep in mind he dropped it at his height, like less than 3 ft height.  So pretty useless product.",X_test
7097,"Bought them because I thought they were cute and would brighten my day,  However, that enjoyment only happened for one bath event.  These DO NOT stick to your tub.  I would not buy this product if you want your bathtub decals to last for more than 2 or 3 showers.",X_test
7098,Folds smaller than some other models. Easy to wash in the sink or with a garden hose and dries overnight. Can not be used with pedestal tables or with tables that have a decorative 'lip'. Does not work on round tables. Awesome for dining out and the baby prefers it to his own high chair. We started using it at 5 months and he's now 27lbs and a yea told and still comfortable in it.,X_test
7099,"This stroller is just what we needed.  It is fairly small as &#34;double strollers&#34; go.  Our kiddos are older but it's working fine for them.  We have a just-turned 5 year old and a 2.5 year old who is more like the size of a 3-4 year old, so they can be heavy when both on the stroller.  It did make some squeaking noises on one of the wheels the third and fourth time we used it, but the squeaking went away; I think the wheel was just adjusting to their heavy combined weight.  We are probably over the weight limit but the stroller has been fine.  The purple color is nice.<br /><br />I got the great idea from another review on here to get a bungee-style cargo net (usually for bicycles or motorcycles) and use it as a backrest/kind of hammock style net for the child in the back to sit facing forward.  It's sort of hard to explain and I haven't taken a picture of it yet, but basically you stretch the net between the two bars in the back.  The cargo net will usually have hooks that will easily hook onto the bars.  Then your kiddo in the back can sit facing forward and rest their back against the cargo net.  The only problem I have with this is, they have to put their feet into the basket under the stroller.  This is a bummer because my older kiddo tries to stand in the basket or put a lot of weight on it, and I don't think the basket will hold up to well if they do that too often.  Then if the basket breaks I would be hard pressed to find something that will work, and their feet would just be dangling (or in my kiddos case, maybe dragging on the ground) and you wouldn't have the basket anymore, which is a pretty roomy and nice basket.  In any case, we usually use it as it is meant to be used, and I'm planning to just hang onto the cargo net for taking trips to Disney or somewhere that both kids may need to take a nap in the stroller.<br /><br />Just a few other things I wanted to mention, the sun shade is nice and can be moved so it covers more of the front kiddo or back kiddo, but my kiddos just kept yanking it back and forth because they both wanted it, so I just removed it.  It is very easy to remove.  The table for the front seat is nice, but can be hard to remove because the &#34;buttons&#34; that you need to press to remove it are not easy to press and you sort of have to press both at the same time.  It's still nice and we use it often; definitely not a deal breaker.  Also, the footrest for the front seat is short; specifically the foot part.  It is not too short for her legs, but it's hard for her to keep her feet on it because it's less than half the length of her foot (kind of hard to explain).  This is also definitely not a deal breaker though, because I know my younger kiddo is older than most kids that would be riding in the front and she also has large feet for her age.",X_test
7100,"I ordered small/medium , but It wrote down those.<br />Item Weight 4.8 ounces<br />Product Dimensions 29.5 x 20.5 x 0.2 inches<br /><br />BUT ACTUAL size is those.<br />Item Weight 2.4 ounces<br />Product Dimensions 8.6 x 5.7 x 1 inches<br /><br />I could not return it because I live in abroad, so shipping fee will be cost more. so I will keep it.<br />I wanted to have one for small and one for bigger size. so my baby can wear longer.<br />BUT//// IT IS JUST TWO SMALL/ MEDIUM SIZE. I got it. so my baby will wear those less then 100 days. HATE IT!!!!<br /><br />BUYER !! you need to collect product size !!!!",X_test
7101,"I found the organizer to be a bit tedious to put together (like if the screw doesn't go into the hole perfectly straight, it gets completely stuck). But the table is durable and has a nice gloss finish on it so things like crayon marks wipe away.",X_test
7102,"because taster choice is my favorite instant coffee.for me it's the best instant coffee,i will recommend it to everybody thanks",X_test
7103,"Really good flavor, be sure to slice as thin as possible because the casing can be objectionable trying to chew through.  Bought 6 pounds some have more grease than others but still really good.",X_test
7104,"We haven't used these to bake yet (although we will soon with Halloween right around the corner).  However I opened and tasted the spring green color and it tastes good and a little unusual - remember it is colored with spinach - I think it tastes like turbinado sugar, which we all love in my house. I think once it is baked it will taste just like regular sugar cookies. The sugar is made up of sugar crystals, it is not the refined granules we are all used to which I think will add a fun touch to the decorating process for the kids.  My kids have a strong reaction to regular dyes in colored sugar and other unaturally colored products, so I was very happy to discover this product.  India Tree also makes naturally colored food dyes which would be good for frostings and such.  We haven't tried it yet, but I am going to order that next.",X_test
7105,"This subtly flavored, sweet-but-not-too-sweet dessert makes the most extraordinary fruit salad.  Just cook and set it as the instructions suggest, then toss it with tidbits of brightly colored fruit that harmonizes nicely with almond.  I suggest pomegranate seeds and mandarins for a lovely contrast... don't feel married to the canned fruit salad the packet suggests, as fresh tart fruit is much nicer with it.",X_test
7106,"My daughter loves these!  She hasn't eaten vegetables in over 2 weeks, but I'm not worried because these are organic.  According to the box, they can surf, but I cannot verify this.  I do not have the capability in my home to recreate a milk wave, which is what I assume is depicted on the box.  It's probably some kind of almond or soy milk, and I'll be darned if I'm going to foot the bill on this one.  If the fine folks at Tasty want to fund this project, more power to them... but I'm a busy person and I really don't have the time or equipment to conduct this kind of research, so get off my back, will ya??  Wow, that took an odd turn.  What the heck is in these cookies?",X_test
7107,"My son loves it, great buy, recieved my order in perfect timing for potty training, definitely would recommend to others!",X_test
7108,When I ordered this I was looking for Decaf and this was in that section. Originally the picture showed the box which looks like the  decaf box . When the box arrived I opened it up to find it wasnt decaf and then when I went back to the order  I saw that you had then changed the picture to show the brown top package and not the green top package. I reordered the decaf which my husband drinks and now I am stuck with this coffee instead of a dark rich roast.I believe that if you would have shown this picture I would never have ordered this coffee. I checked and was unable to return this product.,X_test
7109,"When I first got this product, I was pissed. I put the liner in the Bumgenius cloth diaper I had (the first time ever using both a cloth diaper and the liners) and expected it to absorb all the pee and the poop and simply give me something to flush in the toilet. I was sorely mistaken. My baby girl soaked right through this liner! It feels like a dryer sheet and is simply for cleaning up solids from baby's diaper. So, if your baby has soft poop or if you're looking for something that'll keep you from having to wash cloth diapers, this is NOT it.<br /><br />However, for what it is, it's a great product. I just don't understand how helpful this can really be for any baby who still has soft stools.",X_test
7110,It was a good price.  It was the best popin cookin kit I have purchased. It came with a extra topping packet.  It was so good. It came with 4 donuts.  There was also several frostings. And chocolate and vanilla donut flavors.  They tasted like real donuts. I really enjoyed them they were delicious.,X_test
7111,"I bought this product because of its claim to nonbrowning, anti microbial, etc. Well as soon as the pillow it comes with dried out a little it turn brown. Now less than three months later it smells and the wipes smell that come out of it.  It makes me wonder what is making the smell. Lastly, what really ticks me off is the Ever fresh pillow in it has to be replaced every three months.  If you go on line you can send a check for 11.95 to an address in CA for two replacements. This Co. has been in business 30 years and has not discovered the convience to online shopping yet.  Don't buy this product, let your little angel get use to the cool wipes, it will be good for them in the long run.",X_test
7112,"What a wonderful gift for a new mom & dad...  One of my very special friends just had a baby boy and I made up a crib set of mattress pad, cover, and blanket with matching accessories.... They loved the the set...but the Bamboo Quilted Crib Pad was their favorite!!! The quality of the product is beyond good and it is sooo soft, not rough or crinkley.  No noise from it at all. It fit the crib mattress perfectly.  When I was making the purchase, I also was happy to see that 10% of the profits from my purchase will go to Charity.  This is now on  my list for the perfect gift for a new Mom & Dad!!",X_test
7113,"Not very tasty... One bag was ok, but the second seemed as though it had melted. The chocolates also left an oily residue behind",X_test
7114,"I bought these bibs since my 9 month old daughter is to the point of pulling off her bibs but she still needs to wear them.  The minute she tugs on them, even the slightest bit, they stretch out and it's pretty much pointless to keep them on her since they don't keep the food or milk from getting on her clothes.  Keep your money or just invest in stain remover!",X_test
7115,"Delicious, of course. Probably the best Toffee candy there is. But why is it three times the price here as it is anywhere else? It's so disappointing.",X_test
7116,"My grandson doesn't even chew on it, so I was disappointed.  It might be fine for another child, but not my grandson.",X_test
7117,"Though I have a 1 year old son, I actually purchased the Corner Kushions to protect my head from the corners of low, exposed HVAC ductwork in my basement. The adhesive strips everyone seems to complain about are holding up well (hanging upside down), though the big test will be when we start running the heater again. I can't vouch for their cushioning performance, as I have not hit my head on the ductwork since I put them up, but I give the cushions credit for making me more aware of the corners. They were well worth the purchase price for the reduction in head lumps, scabs and use of profanity.",X_test
7118,"I was on a coconut water binge for a while, and the major brand VitaCoco and Zico really tasted awful vs. real coconut water. Mind you, I knew that no canned or bottled water would taste like the real thing. out of these three brands, plus Amy & Brian, Taste Nirvana, Coconut One, this was the best.<br /><br />Right not the 3 common sources of coconut water are Brazil, Thailand, and Philippines. Thailand has the sweeter variety in all the brands.",X_test
7119,My order arrived quickly and in a package that does not allow any light through. The fragrance is rich and wonderful but the taste is even better. The herbal effects are just what the Holistic Doctor ordered,X_test
7120,Not sure why do not taste like Abba Zaba's waste of money. Would not recommend to anyone.,X_test
7121,"I haven't actually used the Baby Bjorn carrier but it has been highly recommended to me.  I was going to buy a cheaper baby carrier, but after reading other reviews on the internet and talking to people who have this carrier, I decided to pay the little extra to get a good quality product.  I found that Amazon was the cheapest place to purchase this carrier ($60).",X_test
7122,This has been a great pillow for my almost 2-year-old daughter in the pack n play where I nanny and for in the car on trips. She seems to like it!,X_test
7123,A great first cup in the morning to get the day started on the right track.  Always smells so good.,X_test
7124,"I really liked this syrup. I got a nice consistent pour almost to the end, and only a little bit of its contents at the bottle were solidified.",X_test
7125,Great yeast that produces vigorous fermentation. The only drawback is with the package; it could be a little bigger so you can fold over the top a few times when clipping it shut. I just put mine in a ziploc bag just to be sure.,X_test
7126,"I had 3 of these tables shipped out to me, and ultimately all returned due to the fact that they all came damaged. Mostly the corners were banged and cracked. It seemed as if the manufacturer's packaging was insufficiently padded to be be sent via UPS.  Baby Age ended up giving me a store credit for the purchase price. As far as quality of the product, it looked like stained plywood, not likely to withstand years of use as described.",X_test
7127,"I bought these and a couple of other brands in an effort to find a reusable nursing pad that doesn't show. These don't show as badly as some (I'm looking at you, Bravado), but they're not invisible. They are soft, and I've never had a problem with them leaking. However, every time I wear them, they stick to my nipples. Ow! Not a win. I'm much happier with the BabyKicks Jersey pads I bought.",X_test
7128,"Very disappointed in this phone.  My son loves to play with phones and can actually move things around on my smart phone.  Knowing this is a toy, I was still under the impression that they could move the screen with their fingers and play music.  The image itself stays the same, it is hard to press and make the monkey move...which by the way, barely moves at all!  You have to put the phone up close to your ear to hear the music and there is no volume control.  The music on the phone stops very quick and you have to keep pushing the 1 button on the phone.  We have lots of toy phones and this one is not worth having - I wish I could return it but we tore the packaging to get it open.",X_test
7129,"The candy was sugar free, i did not and still could not find the info on line regarding this.My boys had bad gas and felt sick after eating them . I had 6 and had the same problem...in the trash they went.",X_test
7130,"I originally bought this coconut oil at a health food store because they had some sort of promotional sale, and I moved soon after, so this big jar ended up in storage for more than a year.  I finally came across it when sorting through boxes, and assumed it would go in the discard pile.  I know how delicate some oils are, and rancid oil is especially bad for you.  So it was surprising that this jar was still as fresh as new - I later read that coconut is one of the most stable oils.<br /><br />At first it was a little alarming that the oil in the jar normally resembles something like shortening or the lard we had on the farm, or it can melt in the jar and be clear when the room temperature is higher in summer.  But I take it by the spoonful right out of the jar.  It is also good for cooking, like scrambled eggs and so on, I use it interchangeably with butter now.  I also really like it on my skin for moisturizing after a shower.<br /><br />I agree that I normally prefer a glass container for almost everything.  I am extremely sensitive to plastic fumes of any kind, partially because of medication I take.  I can't even drink from plastic \\""glasses\\"" because they smell funny, hard to explain especially when visiting. That being said, I detect no fumes from this packaging, maybe it is a special kind of plastic like that used for my blender jug.  I don't know for sure, but I am fine with this jar.<br /><br />I would recommend this oil to anyone who has made the choice to start getting healthier.",X_test
7131,I am glad I tried it but I am going to shop around and get another brand that has more hazelnut flavor.,X_test
7132,More of a specialty item then great hot sauce. Most of them<br />Are just generic flavors you can buy at a grocery store. But good for the zombie collector.,X_test
7133,"This is the best I've used, with just about no aftertaste.  I use slightly less than I would if using sugar.",X_test
7134,We just got this yesterday and already love it. I can now see my babies face when I'm driving so I know when he's whining or when something is really wrong. Great product I recommend for every parent,X_test
7135,This is not only the coolest car seat EVER for any girl but it's great safety ratings allow you to know your little love will be safe too! This is even prettier in person. It may startle you at first if your child is not in it (thinking a person is in your backseat) hahaha! Easy to instal and great quality! I highly recommend this product :),X_test
7136,"Have to admit, I did not like.  But, taste is a matter of opinion.  It was a good quality product otherwise.",X_test
7137,I was disappointed in this basket.  I had to add to it myself.  I would not order again.  I'll make my own.  It was definitely not worth $36.,X_test
7138,"These are great, so much better than your average pasta.  Depending on just what you desire in a food, also consider Barilla Plus pastas, such as [[ASIN:B0025UCHS6 Barilla Rotini Plus, 14.5 Ounce Boxes (Pack of 8)]] ,because they are a bit higher in fiber and much higher in protein.  Note that Barilla Plus is not wheat free, in fact it contains wheat gluten as a ingredient.  So, if you are avoiding gluten, then Ancient Harvest is great.  Make sure to try Ancient Harvest's plain quinoa grain  -- wonderful as a side dish or cooked into a variety of recipes like Mexican foods, puddings, etc.",X_test
7139,Fit comfortably and stayed in place on 3 month old! Muffled sound with out cutting all sound to protect little ears with out being uncomfortable.,X_test
7140,"I was hoping for more mango flavor. This tasted a little too much like Stevia than I wanted also. I may give this another chance down the road but for now, these are staying in the cabinet behind the others.<br /><br />Too bad because I'm really not fond of water and have some bladder sensitivity where aspartame, sucralose and the other impostors are concerned.",X_test
7141,"Worth every penny. Comparatively, the Britax and the Graco have an all around cheap feel to them and the Maxi Cosi is the size of a barca lounger.",X_test
